CookieID;medium;DaysLastVisits;Device;numVisits;TotalEvents;avgTime;UniqueEvents;UniquePageviews;Label
250261492;cpc;5;tablet;4;0;0;1;1;NonPurchaser
25192016;cpc;5;desktop;18;12;60;1;3;NonPurchaser
277730646;cpc;5;mobile;8;3;218;1;6;NonPurchaser
281142576;cpc;5;mobile;3;0;0;1;1;NonPurchaser
289587721;cpc;5;desktop;3;0;0;1;1;NonPurchaser
290861756;cpc;5;desktop;48;1;43;1;3;NonPurchaser
293457151;cpc;5;desktop;2;23;507;1;9;NonPurchaser
293457151;cpc;5;desktop;4;56;3144;1;17;NonPurchaser
295794722;cpc;5;mobile;3;0;0;1;1;NonPurchaser
304417944;cpc;5;mobile;2;18;324;1;9;NonPurchaser
304554281;cpc;5;tablet;4;24;882;1;7;Purchase
307333566;cpc;5;tablet;5;29;669;1;12;NonPurchaser
323483760;cpc;5;mobile;2;0;0;1;1;NonPurchaser
361627529;cpc;5;mobile;16;0;34;1;3;NonPurchaser
398385070;cpc;5;mobile;3;0;0;1;1;NonPurchaser
420206262;cpc;5;desktop;2;13;101;1;3;NonPurchaser
422917803;cpc;5;desktop;2;0;0;1;1;NonPurchaser
430401010;cpc;5;mobile;3;12;97;1;6;NonPurchaser
435671617;cpc;5;desktop;11;29;385;1;7;NonPurchaser
45815588;cpc;5;mobile;2;0;9;1;1;NonPurchaser
479778034;cpc;5;desktop;3;4;78;1;3;NonPurchaser
481736229;cpc;5;mobile;3;38;291;1;5;NonPurchaser
503879765;cpc;5;desktop;2;5;133;1;4;NonPurchaser
51001561;cpc;5;mobile;3;0;70;1;3;NonPurchaser
533250398;cpc;5;tablet;11;18;178;1;4;NonPurchaser
54499770;cpc;5;desktop;3;0;0;1;1;Purchase
547537023;cpc;5;mobile;3;0;966;1;6;NonPurchaser
563782356;cpc;5;tablet;9;5;92;1;3;NonPurchaser
566494828;cpc;5;mobile;2;0;0;1;1;NonPurchaser
579317607;cpc;5;desktop;28;23;582;1;8;Purchase
594559001;cpc;5;desktop;2;5;94;1;5;NonPurchaser
598084939;cpc;5;desktop;3;0;23;1;4;NonPurchaser
622015587;cpc;5;desktop;2;31;1035;1;8;NonPurchaser
642735815;cpc;5;mobile;5;4;1132;1;6;NonPurchaser
645804935;cpc;5;mobile;6;10;187;1;5;NonPurchaser
650966844;cpc;5;desktop;10;1;34;1;3;NonPurchaser
651717462;cpc;5;desktop;13;14;169;1;5;NonPurchaser
663845793;cpc;5;desktop;3;10;174;1;4;NonPurchaser
664488385;cpc;5;tablet;2;7;393;1;4;NonPurchaser
665128173;cpc;5;mobile;3;7;157;1;4;NonPurchaser
700572137;cpc;5;desktop;6;12;52;1;5;NonPurchaser
707292431;cpc;5;tablet;13;0;0;1;1;NonPurchaser
747131111;cpc;5;mobile;3;33;397;1;8;NonPurchaser
764673547;cpc;5;mobile;2;0;61;1;2;NonPurchaser
765059936;cpc;5;desktop;3;1;195;1;5;NonPurchaser
772482479;cpc;5;mobile;6;7;159;1;5;NonPurchaser
772482479;cpc;5;mobile;7;7;68;1;3;NonPurchaser
778639137;cpc;5;desktop;4;4;67;1;3;Purchase
803021258;cpc;5;mobile;2;23;451;1;8;NonPurchaser
846814566;cpc;5;tablet;2;0;0;1;1;NonPurchaser
853357464;cpc;5;mobile;7;21;703;1;12;NonPurchaser
863505365;cpc;5;mobile;30;0;0;1;1;Purchase
871349839;cpc;5;tablet;2;11;406;1;9;NonPurchaser
873666026;cpc;5;desktop;6;4;97;1;4;NonPurchaser
874306039;cpc;5;desktop;9;15;953;1;4;NonPurchaser
905161395;cpc;5;mobile;3;5;71;1;4;NonPurchaser
917292717;cpc;5;mobile;2;0;85;1;4;NonPurchaser
918121958;cpc;5;desktop;3;6;64;1;3;NonPurchaser
930928108;cpc;5;mobile;3;9;145;1;5;NonPurchaser
934292745;cpc;5;desktop;2;0;23;1;3;NonPurchaser
937182830;cpc;5;mobile;2;5;69;1;5;NonPurchaser
944944286;cpc;5;tablet;4;0;0;1;1;NonPurchaser
946227800;cpc;5;mobile;4;2;84;1;3;NonPurchaser
952261451;cpc;5;desktop;5;6;122;1;3;NonPurchaser
963661923;cpc;5;tablet;9;0;0;1;1;NonPurchaser
965047603;cpc;5;mobile;2;10;652;1;6;NonPurchaser
984949482;cpc;5;mobile;8;27;578;1;12;NonPurchaser
995404277;cpc;5;desktop;4;0;0;1;1;NonPurchaser
1307023861;cpc;50;tablet;3;11;622;1;5;NonPurchaser
1622617396;cpc;50;desktop;4;1;714;1;4;NonPurchaser
1959982998;cpc;50;desktop;3;0;0;1;1;NonPurchaser
2132801598;cpc;50;desktop;3;58;608;1;8;Purchase
330166677;cpc;50;mobile;5;8;268;1;6;NonPurchaser
361715607;cpc;50;desktop;2;0;118;1;4;NonPurchaser
647296200;cpc;50;mobile;4;0;0;1;1;NonPurchaser
74394978;cpc;50;tablet;11;8;53;1;3;NonPurchaser
791790003;cpc;50;mobile;4;13;170;1;8;NonPurchaser
952163204;cpc;50;tablet;3;10;136;1;4;NonPurchaser
1140618162;cpc;51;mobile;5;12;448;1;9;NonPurchaser
1262398447;cpc;51;desktop;12;0;0;1;1;NonPurchaser
1289587792;cpc;51;tablet;4;11;426;1;3;NonPurchaser
1346464340;cpc;51;desktop;5;5;438;1;2;NonPurchaser
1513016069;cpc;51;desktop;2;21;514;1;6;NonPurchaser
1618158544;cpc;51;mobile;2;0;192;1;4;NonPurchaser
1996584355;cpc;51;desktop;14;7;605;1;5;NonPurchaser
2018980891;cpc;51;desktop;14;0;991;1;4;NonPurchaser
2060566114;cpc;51;desktop;4;15;314;1;3;NonPurchaser
363196642;cpc;51;mobile;3;10;186;1;6;NonPurchaser
481880802;cpc;51;mobile;4;10;528;1;4;NonPurchaser
486453799;cpc;51;tablet;2;5;540;1;6;NonPurchaser
525254895;cpc;51;desktop;3;11;110;1;4;NonPurchaser
61726275;cpc;51;desktop;2;4;77;1;3;NonPurchaser
646695273;cpc;51;tablet;6;0;0;1;1;NonPurchaser
10406102;cpc;52;desktop;2;6;85;1;4;NonPurchaser
109662333;cpc;52;mobile;2;9;556;1;8;NonPurchaser
144427397;cpc;52;desktop;10;12;214;1;6;NonPurchaser
1458174070;cpc;52;tablet;8;18;364;1;9;NonPurchaser
1536486443;cpc;52;desktop;3;14;1476;1;6;Purchase
2050958360;cpc;52;mobile;4;0;0;1;1;NonPurchaser
308878706;cpc;52;desktop;10;10;1205;1;4;Purchase
59701114;cpc;52;tablet;2;10;119;1;3;NonPurchaser
99711414;cpc;52;tablet;2;119;2597;1;16;NonPurchaser
1101106412;cpc;53;mobile;2;3;56;1;5;NonPurchaser
1461546466;cpc;53;mobile;4;20;508;1;8;NonPurchaser
1890071924;cpc;53;tablet;2;15;827;1;13;NonPurchaser
1896605429;cpc;53;desktop;3;0;0;1;1;NonPurchaser
344479215;cpc;53;desktop;2;77;911;1;8;Purchase
652810789;cpc;53;tablet;2;0;0;1;1;NonPurchaser
1387633955;cpc;54;mobile;4;17;149;1;3;NonPurchaser
2133244220;cpc;54;desktop;2;16;2357;1;5;NonPurchaser
2137454675;cpc;54;desktop;8;17;144;1;5;NonPurchaser
327465778;cpc;54;desktop;6;7;34;1;3;NonPurchaser
347818799;cpc;54;desktop;3;0;0;1;1;NonPurchaser
450813388;cpc;54;desktop;2;7;947;1;4;NonPurchaser
629630694;cpc;54;desktop;2;11;39;1;5;NonPurchaser
703908656;cpc;54;tablet;2;12;191;1;3;NonPurchaser
803703750;cpc;54;desktop;5;18;81;1;3;Purchase
840102343;cpc;54;desktop;12;1;142;1;2;NonPurchaser
903318623;cpc;54;tablet;2;7;855;1;5;NonPurchaser
1069410225;cpc;55;mobile;2;11;113;1;4;NonPurchaser
1284261297;cpc;55;desktop;4;0;322;1;4;NonPurchaser
1834058834;cpc;55;tablet;25;32;357;1;6;NonPurchaser
1966848610;cpc;55;desktop;3;12;970;1;12;NonPurchaser
38649871;cpc;55;mobile;6;15;202;1;6;NonPurchaser
638996018;cpc;55;desktop;4;0;28;1;3;NonPurchaser
696990271;cpc;55;mobile;8;5;846;1;10;NonPurchaser
80068585;cpc;55;tablet;8;14;221;1;7;NonPurchaser
839297842;cpc;55;mobile;3;0;0;1;1;NonPurchaser
1035584309;cpc;56;desktop;3;9;305;1;4;NonPurchaser
177463945;cpc;56;desktop;5;11;217;1;4;Purchase
1788277790;cpc;56;desktop;2;27;247;1;6;NonPurchaser
533250398;cpc;56;tablet;10;14;177;1;3;NonPurchaser
618646252;cpc;56;desktop;2;0;66;1;3;NonPurchaser
880417508;cpc;56;mobile;12;18;289;1;7;NonPurchaser
894499552;cpc;56;mobile;5;15;715;1;10;NonPurchaser
1186066546;cpc;57;tablet;2;7;139;1;3;NonPurchaser
1853281594;cpc;57;tablet;8;7;48;1;3;NonPurchaser
851793760;cpc;57;tablet;3;0;139;1;4;NonPurchaser
1846286734;cpc;58;desktop;8;0;16;1;2;NonPurchaser
2139643678;cpc;58;desktop;4;17;791;1;4;NonPurchaser
2141433331;cpc;58;desktop;3;26;1265;1;5;Purchase
979945342;cpc;58;mobile;6;0;0;1;1;NonPurchaser
508566259;cpc;59;desktop;12;13;339;1;5;NonPurchaser
772971738;cpc;59;tablet;4;0;0;1;1;NonPurchaser
81872666;cpc;59;desktop;7;16;128;1;6;NonPurchaser
1006324988;cpc;6;desktop;2;17;137;1;4;NonPurchaser
1012401768;cpc;6;desktop;5;13;190;1;4;NonPurchaser
1020654683;cpc;6;mobile;2;19;1103;1;5;NonPurchaser
1022246860;cpc;6;mobile;4;0;0;1;1;NonPurchaser
1026141147;cpc;6;tablet;4;63;1879;1;12;NonPurchaser
1030630779;cpc;6;desktop;6;21;394;1;5;NonPurchaser
1055394156;cpc;6;mobile;64;0;3;1;2;NonPurchaser
1059764550;cpc;6;desktop;2;19;106;1;4;NonPurchaser
1074262705;cpc;6;desktop;2;36;1410;1;12;NonPurchaser
1077530036;cpc;6;tablet;6;17;592;1;8;NonPurchaser
1117049962;cpc;6;mobile;4;1;75;1;3;NonPurchaser
1140763915;cpc;6;mobile;7;19;410;1;11;NonPurchaser
1162600782;cpc;6;desktop;4;73;2062;1;11;Purchase
1180886015;cpc;6;mobile;2;0;77;1;4;NonPurchaser
1195077173;cpc;6;desktop;7;16;117;1;8;NonPurchaser
1196443449;cpc;6;mobile;2;1;150;1;4;NonPurchaser
1219416054;cpc;6;desktop;11;0;0;1;1;NonPurchaser
1239786097;cpc;6;desktop;13;3;64;1;2;NonPurchaser
1282687289;cpc;6;desktop;6;4;332;1;17;NonPurchaser
1288989920;cpc;6;desktop;7;54;1042;1;10;Purchase
130469836;cpc;6;desktop;4;29;879;1;8;Purchase
1326816458;cpc;6;tablet;6;0;7;1;1;NonPurchaser
1332813624;cpc;6;desktop;3;96;826;1;11;NonPurchaser
1353218272;cpc;6;tablet;3;0;147;1;5;NonPurchaser
1362521931;cpc;6;tablet;9;3;163;1;2;NonPurchaser
1372938875;cpc;6;desktop;2;124;3192;1;20;NonPurchaser
1374528444;cpc;6;mobile;2;19;351;1;9;NonPurchaser
1381210888;cpc;6;desktop;11;6;787;1;7;NonPurchaser
1386863272;cpc;6;tablet;2;6;159;1;4;NonPurchaser
1439639508;cpc;6;mobile;2;17;233;1;6;NonPurchaser
1447087879;cpc;6;desktop;2;12;621;1;3;NonPurchaser
1452071246;cpc;6;desktop;3;12;560;1;3;NonPurchaser
1467358509;cpc;6;desktop;2;51;894;1;15;Purchase
1471171069;cpc;6;desktop;5;0;0;1;1;NonPurchaser
1479500434;cpc;6;desktop;3;52;513;1;9;Purchase
1482858938;cpc;6;mobile;2;0;0;1;1;NonPurchaser
1488326792;cpc;6;mobile;2;4;195;1;7;NonPurchaser
1517674445;cpc;6;tablet;6;19;1090;1;6;NonPurchaser
1519753296;cpc;6;mobile;2;14;314;1;8;NonPurchaser
153991842;cpc;6;desktop;2;16;180;1;7;NonPurchaser
1545176211;cpc;6;mobile;5;0;0;1;1;NonPurchaser
1567623084;cpc;6;mobile;11;0;23;1;3;NonPurchaser
1594881091;cpc;6;desktop;3;24;463;1;6;NonPurchaser
1636587842;cpc;6;mobile;4;11;1160;1;6;NonPurchaser
1665381511;cpc;6;mobile;2;0;320;1;7;NonPurchaser
1666346365;cpc;6;mobile;11;8;333;1;8;NonPurchaser
1667153258;cpc;6;tablet;2;7;73;1;4;NonPurchaser
1684945105;cpc;6;desktop;3;0;0;1;1;NonPurchaser
1689079164;cpc;6;mobile;2;6;76;1;2;NonPurchaser
1699413688;cpc;6;mobile;6;4;35;1;2;NonPurchaser
1705094063;cpc;6;mobile;4;0;0;1;1;NonPurchaser
170654333;cpc;6;desktop;5;3;40;1;3;NonPurchaser
170654333;cpc;6;desktop;6;15;151;1;5;NonPurchaser
1739297718;cpc;6;desktop;2;16;1175;1;6;NonPurchaser
1757431507;cpc;6;desktop;8;2;54;1;4;NonPurchaser
1766969718;cpc;6;mobile;35;0;5;1;1;NonPurchaser
1767621858;cpc;6;mobile;2;0;203;1;6;NonPurchaser
1787037750;cpc;6;mobile;3;0;33;1;3;NonPurchaser
1790320797;cpc;6;tablet;2;7;547;1;3;NonPurchaser
1816685433;cpc;6;mobile;2;15;137;1;4;NonPurchaser
1825367510;cpc;6;desktop;2;2;13;1;2;NonPurchaser
1847113633;cpc;6;mobile;3;0;0;1;1;NonPurchaser
1857014836;cpc;6;mobile;6;11;149;1;8;NonPurchaser
1858866267;cpc;6;desktop;2;0;88;1;2;NonPurchaser
1868177875;cpc;6;mobile;6;0;316;1;3;NonPurchaser
1875880604;cpc;6;desktop;10;15;668;1;11;Purchase
1881891691;cpc;6;desktop;4;8;168;1;3;NonPurchaser
1898946232;cpc;6;mobile;5;3;1450;1;6;NonPurchaser
1902054555;cpc;6;mobile;2;0;0;1;1;NonPurchaser
1929908944;cpc;6;desktop;3;2;170;1;7;Purchase
1945041762;cpc;6;mobile;2;16;702;1;6;NonPurchaser
1979138685;cpc;6;desktop;2;2;199;1;4;NonPurchaser
1986830390;cpc;6;desktop;5;3;581;1;8;NonPurchaser
1990527336;cpc;6;desktop;4;12;1382;1;6;NonPurchaser
2012774860;cpc;6;desktop;25;1;47;1;2;NonPurchaser
2019902872;cpc;6;mobile;7;26;381;1;10;Purchase
2034745016;cpc;6;desktop;4;25;835;1;16;NonPurchaser
204134203;cpc;6;mobile;35;63;616;1;11;NonPurchaser
2041516208;cpc;6;desktop;4;16;171;1;3;NonPurchaser
2058143450;cpc;6;desktop;3;0;107;1;3;NonPurchaser
2085424440;cpc;6;desktop;4;3;49;1;3;NonPurchaser
2093313017;cpc;6;mobile;29;0;0;1;1;NonPurchaser
2096777832;cpc;6;tablet;16;13;298;1;7;NonPurchaser
2105828718;cpc;6;mobile;16;2;242;1;7;NonPurchaser
2114198510;cpc;6;mobile;6;13;108;1;6;NonPurchaser
217141047;cpc;6;tablet;16;0;43,5;2;6;NonPurchaser
227223321;cpc;6;mobile;3;0;0;1;1;NonPurchaser
227295711;cpc;6;desktop;10;82;2796;1;18;NonPurchaser
230686608;cpc;6;mobile;9;0;107;1;2;NonPurchaser
250562320;cpc;6;desktop;7;6;30;1;3;Purchase
254696307;cpc;6;desktop;3;0;82;1;3;NonPurchaser
258848126;cpc;6;desktop;5;9;408;1;5;Purchase
269303891;cpc;6;desktop;3;9;54;1;4;NonPurchaser
292911453;cpc;6;mobile;2;11;181;1;9;NonPurchaser
308718109;cpc;6;mobile;7;9;90;1;4;NonPurchaser
308897044;cpc;6;mobile;5;6;114;1;5;NonPurchaser
30996399;cpc;6;mobile;14;0;6;1;2;NonPurchaser
319424244;cpc;6;desktop;4;0;0;1;1;NonPurchaser
338838132;cpc;6;mobile;6;0;963;1;2;NonPurchaser
361627529;cpc;6;mobile;15;0;0;1;1;NonPurchaser
368361247;cpc;6;mobile;9;20;375;1;7;NonPurchaser
383659108;cpc;6;mobile;6;0;0;1;1;NonPurchaser
407849995;cpc;6;desktop;2;19;397;1;7;NonPurchaser
416185543;cpc;6;mobile;3;0;75;1;4;NonPurchaser
440766235;cpc;6;tablet;2;0;25;1;3;NonPurchaser
465489479;cpc;6;tablet;3;0;198;1;5;NonPurchaser
503941896;cpc;6;mobile;2;0;7;1;1;NonPurchaser
511202523;cpc;6;mobile;2;0;366;1;6;NonPurchaser
53142117;cpc;6;mobile;5;0;0;1;1;NonPurchaser
535162970;cpc;6;mobile;2;0;0;1;1;NonPurchaser
57204670;cpc;6;desktop;7;7;23;1;3;NonPurchaser
582306158;cpc;6;desktop;2;5;548;1;6;NonPurchaser
586415383;cpc;6;tablet;4;13;1018;1;7;Purchase
671780080;cpc;6;tablet;5;6;72;1;3;NonPurchaser
689264618;cpc;6;tablet;7;0;0;1;1;NonPurchaser
708467794;cpc;6;mobile;6;25;548;1;7;NonPurchaser
708467794;cpc;6;mobile;7;57;799;1;6;NonPurchaser
713667795;cpc;6;desktop;2;17;1018;1;6;NonPurchaser
730620090;cpc;6;tablet;4;0;0;1;1;NonPurchaser
738890347;cpc;6;tablet;6;25;743;1;5;NonPurchaser
747478311;cpc;6;tablet;2;8;308;1;4;NonPurchaser
76315469;cpc;6;tablet;2;1;36;1;3;NonPurchaser
777155794;cpc;6;desktop;2;0;303;1;7;NonPurchaser
78655979;cpc;6;mobile;5;2;323;1;3;NonPurchaser
793168072;cpc;6;desktop;4;6;472;1;9;NonPurchaser
798276266;cpc;6;mobile;5;32;596;1;7;NonPurchaser
814497695;cpc;6;desktop;3;10;1386;1;5;NonPurchaser
819098780;cpc;6;mobile;2;0;0;1;1;NonPurchaser
821427478;cpc;6;desktop;5;12;311;1;3;NonPurchaser
824318447;cpc;6;mobile;8;8;135;1;3;Purchase
826962704;cpc;6;desktop;3;28;341;1;5;NonPurchaser
834914071;cpc;6;tablet;31;0;31;1;2;NonPurchaser
895828981;cpc;6;desktop;12;18;452;1;7;Purchase
915692304;cpc;6;desktop;4;76;1768;1;8;Purchase
926259898;cpc;6;mobile;5;0;0;1;1;NonPurchaser
935722264;cpc;6;mobile;2;0;0;1;1;NonPurchaser
992796388;cpc;6;desktop;24;15;302;1;3;NonPurchaser
993697713;cpc;6;mobile;3;5;164;1;3;NonPurchaser
998752644;cpc;6;desktop;3;30;1477;1;9;NonPurchaser
1066844391;cpc;60;tablet;2;10;150;1;4;NonPurchaser
1090791510;cpc;60;mobile;2;4;133;1;5;NonPurchaser
1895661387;cpc;60;desktop;7;0;55;1;4;NonPurchaser
2044998335;cpc;60;tablet;9;21;406;1;6;NonPurchaser
2069391564;cpc;60;desktop;4;49;3017;1;11;NonPurchaser
2122910830;cpc;60;mobile;60;0;88;1;3;NonPurchaser
604613490;cpc;60;tablet;16;4;98;1;3;NonPurchaser
648329324;cpc;60;mobile;4;7;124;1;5;NonPurchaser
1331795665;cpc;61;mobile;6;0;509;1;8;NonPurchaser
1776445095;cpc;61;mobile;4;8;1157;1;10;NonPurchaser
1907855275;cpc;61;desktop;2;0;23;1;2;NonPurchaser
2125348990;cpc;61;mobile;2;0;94;1;3;NonPurchaser
2139813032;cpc;61;mobile;3;22;693;1;9;NonPurchaser
644854502;cpc;61;mobile;2;0;15;1;2;NonPurchaser
739324615;cpc;61;desktop;2;0;0;1;1;NonPurchaser
828305463;cpc;61;tablet;2;6;90;1;5;NonPurchaser
1408625326;cpc;62;desktop;4;29;1379;1;5;NonPurchaser
143707824;cpc;62;tablet;8;12;228;1;8;NonPurchaser
1537173883;cpc;62;mobile;8;0;0;1;1;NonPurchaser
1564804191;cpc;62;tablet;3;6;42;1;3;NonPurchaser
1682490789;cpc;62;desktop;2;0;0;1;1;NonPurchaser
1695206856;cpc;62;desktop;4;13;69;1;3;NonPurchaser
1698492705;cpc;62;desktop;5;1;119;1;4;NonPurchaser
1747417674;cpc;62;desktop;5;0;0;1;1;NonPurchaser
1955168020;cpc;62;desktop;6;39;412;1;5;NonPurchaser
2010449849;cpc;62;tablet;5;10;248;1;3;NonPurchaser
2078598169;cpc;62;mobile;9;26;1516;1;9;NonPurchaser
2104075996;cpc;62;mobile;7;10;133;1;7;NonPurchaser
438535974;cpc;62;tablet;4;11;2250;1;5;NonPurchaser
733288232;cpc;62;mobile;2;1;204;1;5;NonPurchaser
1057534829;cpc;63;desktop;4;4;480;1;4;NonPurchaser
1062646757;cpc;63;desktop;21;63;670;1;10;Purchase
1080979878;cpc;63;desktop;10;1;320;1;2;NonPurchaser
1478649053;cpc;63;mobile;2;6;642;1;4;NonPurchaser
462778966;cpc;63;mobile;2;6;255;1;7;NonPurchaser
47659917;cpc;63;mobile;3;0;42;1;1;NonPurchaser
818984740;cpc;63;mobile;5;6;178;1;5;NonPurchaser
911234545;cpc;63;desktop;2;24;738;1;6;NonPurchaser
1229636644;cpc;64;mobile;4;14;233;1;11;NonPurchaser
1246905131;cpc;64;desktop;3;40;705;1;5;NonPurchaser
1789657581;cpc;64;mobile;2;12;338;1;6;NonPurchaser
1866343093;cpc;64;tablet;2;12;259;1;4;NonPurchaser
370292573;cpc;64;mobile;2;17;221;1;7;NonPurchaser
605118748;cpc;64;desktop;2;6;282;1;5;NonPurchaser
932573749;cpc;64;desktop;7;9;82;1;3;Purchase
1271000925;cpc;65;tablet;2;19;613;1;10;NonPurchaser
1284112320;cpc;65;tablet;9;23;405;1;8;NonPurchaser
1576743756;cpc;65;desktop;2;7;46;1;4;NonPurchaser
48577432;cpc;65;tablet;5;7;182;1;3;NonPurchaser
579845138;cpc;65;mobile;2;13;139;1;6;NonPurchaser
631903098;cpc;65;tablet;3;0;69;1;3;NonPurchaser
808342883;cpc;65;desktop;2;12;210;1;6;Purchase
829406568;cpc;65;desktop;2;19;127;1;5;NonPurchaser
1306313636;cpc;66;mobile;4;0;791;1;3;NonPurchaser
1530497038;cpc;66;desktop;2;2;108;1;3;NonPurchaser
1764205936;cpc;66;mobile;3;5;57;1;4;NonPurchaser
1847908276;cpc;66;mobile;2;17;338;1;7;NonPurchaser
189886109;cpc;66;tablet;2;5;227;1;7;NonPurchaser
445701063;cpc;66;desktop;3;0;96;1;4;NonPurchaser
876496413;cpc;66;desktop;3;16;241;1;6;NonPurchaser
1113995129;cpc;67;mobile;3;0;0;1;1;NonPurchaser
1186158210;cpc;67;desktop;2;0;0;1;1;NonPurchaser
1210360340;cpc;67;desktop;2;18;938;1;4;NonPurchaser
1254452539;cpc;67;mobile;4;0;37;1;3;NonPurchaser
1254763923;cpc;67;desktop;3;0;0;1;1;NonPurchaser
1926674826;cpc;67;desktop;13;12;150;1;6;NonPurchaser
445942628;cpc;67;tablet;2;0;0;1;1;Purchase
1247519492;cpc;68;mobile;3;11;348;1;6;NonPurchaser
147462248;cpc;68;desktop;4;0;38;1;3;NonPurchaser
1807202881;cpc;68;desktop;5;10;67;1;3;NonPurchaser
600199287;cpc;68;desktop;13;0;44;1;2;NonPurchaser
905323295;cpc;68;desktop;34;5;18;1;3;Purchase
1560682942;cpc;69;mobile;6;0;0;1;1;NonPurchaser
1615290554;cpc;69;mobile;2;13;337;1;8;NonPurchaser
16535379;cpc;69;desktop;2;36;627;1;5;NonPurchaser
1990527336;cpc;69;desktop;3;9;807;1;5;NonPurchaser
477652549;cpc;69;desktop;4;3;50;1;3;NonPurchaser
549459286;cpc;69;mobile;4;0;32;1;2;NonPurchaser
895828981;cpc;69;desktop;11;7;140;1;5;Purchase
1036679881;cpc;7;mobile;3;10;307;1;7;NonPurchaser
1070367919;cpc;7;mobile;8;0;44;1;2;NonPurchaser
1096659344;cpc;7;mobile;4;0;0;1;1;NonPurchaser
1101268399;cpc;7;mobile;4;4;1260;1;4;NonPurchaser
1106920675;cpc;7;tablet;15;8;604;1;11;NonPurchaser
1126660415;cpc;7;desktop;3;0;0;1;1;NonPurchaser
1132032491;cpc;7;desktop;9;14;744;1;3;Purchase
1133464057;cpc;7;desktop;2;10;526;1;4;NonPurchaser
1162254928;cpc;7;mobile;2;0;40;1;2;NonPurchaser
1167681545;cpc;7;tablet;6;0;358;1;3;NonPurchaser
1199400943;cpc;7;desktop;2;0;0;1;1;NonPurchaser
1222833280;cpc;7;desktop;2;18;184;1;4;NonPurchaser
124586611;cpc;7;mobile;4;15;292;1;9;NonPurchaser
1250979894;cpc;7;mobile;5;9;159;1;5;NonPurchaser
1262398447;cpc;7;desktop;15;278;3901;1;36;NonPurchaser
1271000925;cpc;7;tablet;5;5;480;1;4;NonPurchaser
1274377093;cpc;7;desktop;2;27;3178;1;6;NonPurchaser
1301981337;cpc;7;desktop;4;36;1377;1;11;Purchase
1307023861;cpc;7;tablet;4;4;122;1;4;NonPurchaser
132926103;cpc;7;mobile;3;39;1029;1;12;Purchase
134226324;cpc;7;mobile;10;0;0;1;1;NonPurchaser
1349149795;cpc;7;mobile;11;12;87,5;2;8;NonPurchaser
1349149795;cpc;7;mobile;12;0;0;1;1;NonPurchaser
1359610010;cpc;7;tablet;2;7;125;1;4;NonPurchaser
1362829662;cpc;7;desktop;2;55;1510;1;10;Purchase
1378845480;cpc;7;desktop;2;16;423;1;8;NonPurchaser
1380361866;cpc;7;desktop;5;13;161;1;5;NonPurchaser
1388945501;cpc;7;desktop;16;0;12;1;2;NonPurchaser
1415065204;cpc;7;mobile;3;26;501;1;9;NonPurchaser
1426400536;cpc;7;desktop;15;5;228;1;5;Purchase
1429573881;cpc;7;mobile;2;7;275;1;7;NonPurchaser
1456994996;cpc;7;desktop;5;10;434;1;8;NonPurchaser
1488477183;cpc;7;tablet;3;7;194;1;4;NonPurchaser
1499465902;cpc;7;tablet;4;3;154;1;5;NonPurchaser
151938195;cpc;7;tablet;14;9;145;1;4;NonPurchaser
1521583325;cpc;7;mobile;2;0;8;1;2;NonPurchaser
1539668075;cpc;7;desktop;3;48;306;1;6;NonPurchaser
1556274277;cpc;7;desktop;13;5;125;1;3;NonPurchaser
1580006667;cpc;7;tablet;5;59;1708;1;16;NonPurchaser
1586080718;cpc;7;desktop;2;9;68;1;3;NonPurchaser
1591120683;cpc;7;mobile;5;1;78;1;4;NonPurchaser
16101545;cpc;7;mobile;3;0;0;1;1;NonPurchaser
1610345597;cpc;7;mobile;10;8;52;1;4;NonPurchaser
1655422524;cpc;7;mobile;11;38;398;1;13;NonPurchaser
1675190350;cpc;7;tablet;2;0;0;1;1;NonPurchaser
1690957253;cpc;7;desktop;4;8;60;1;3;NonPurchaser
1700573494;cpc;7;mobile;2;13;103;1;7;NonPurchaser
170654333;cpc;7;desktop;2;9;536;1;6;NonPurchaser
1743121413;cpc;7;mobile;2;0;0;1;1;NonPurchaser
1744441;cpc;7;mobile;3;0;15;1;2;NonPurchaser
1752630955;cpc;7;mobile;2;8;636;1;11;NonPurchaser
1776782616;cpc;7;mobile;2;15;282;1;7;NonPurchaser
1788277790;cpc;7;desktop;5;4;461;1;9;NonPurchaser
1811896302;cpc;7;mobile;2;14;196;1;9;NonPurchaser
182619884;cpc;7;tablet;4;12;332;1;7;NonPurchaser
1826897632;cpc;7;mobile;5;11;78;1;4;NonPurchaser
1868558723;cpc;7;mobile;6;1;161;1;8;Purchase
1874710957;cpc;7;desktop;2;15;550;1;5;NonPurchaser
1885893130;cpc;7;desktop;4;7;333;1;4;NonPurchaser
1911191467;cpc;7;tablet;2;0;0;1;1;NonPurchaser
1930074608;cpc;7;desktop;2;23;423;1;10;Purchase
1930267190;cpc;7;mobile;7;0;0;1;1;NonPurchaser
199434356;cpc;7;mobile;4;0;45;1;3;NonPurchaser
1994949445;cpc;7;mobile;3;53;2149;1;12;NonPurchaser
2026793574;cpc;7;desktop;5;1;12;1;2;NonPurchaser
203881791;cpc;7;desktop;2;5;372;1;4;NonPurchaser
2076137377;cpc;7;tablet;13;0;1384;1;6;NonPurchaser
2085656885;cpc;7;mobile;5;0;48;1;3;NonPurchaser
